time,resultDescription
2025-09-01T05:45:51.0228623Z,"2025-09-01 05:45:51,022 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T12:35:32.1834625Z,"2025-09-23 12:35:32,183 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T13:46:35.8109826Z,"2025-09-23 13:46:35,810 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T14:01:30.5383616Z,"2025-09-23 14:01:30,538 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T14:02:07.5670701Z,"2025-09-23 14:02:07,566 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T15:00:15.192239Z,"2025-09-23 15:00:15,191 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T15:01:34.3603627Z,"2025-09-23 15:01:34,360 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T15:03:24.7553588Z,"2025-09-23 15:03:24,755 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T15:14:36.6186571Z,"2025-09-23 15:14:36,618 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T15:18:25.2097214Z,"2025-09-23 15:18:25,209 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T16:02:58.1951495Z,"2025-09-23 16:02:58,194 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T16:07:05.1798048Z,"2025-09-23 16:07:05,167 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:17:10.414519Z,"2025-09-23 16:17:10,410 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T16:18:32.4901111Z,"2025-09-23 16:18:32,489 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:21:46.7694015Z,"2025-09-23 16:21:46,769 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-23T16:25:58.11292Z,"2025-09-23 16:25:58,112 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:27:01.7665049Z,"2025-09-23 16:27:01,766 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:31:43.3997557Z,"2025-09-23 16:31:43,399 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:40:18.0166077Z,"2025-09-23 16:40:18,016 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T16:55:52.0163105Z,"2025-09-23 16:55:52,016 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-23T17:00:27.1808238Z,"2025-09-23 17:00:27,179 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T05:45:03.4645886Z,"2025-09-24 05:45:03,464 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T05:45:51.112Z,"2025-09-24 05:45:51,111 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T06:22:24.5150371Z,"2025-09-24 06:22:24,514 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T06:38:04.6138736Z,"2025-09-24 06:38:04,613 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T06:41:57.395107Z,"2025-09-24 06:41:57,394 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T06:50:07.9360589Z,"2025-09-24 06:50:07,935 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T06:50:39.6529091Z,"2025-09-24 06:50:39,651 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T06:59:50.7055649Z,"2025-09-24 06:59:50,705 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:03:14.9258336Z,"2025-09-24 07:03:14,925 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:04:41.9944347Z,"2025-09-24 07:04:41,993 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:06:04.2237838Z,"2025-09-24 07:06:04,222 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:07:05.5136284Z,"2025-09-24 07:07:05,513 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:07:47.8956082Z,"2025-09-24 07:07:47,895 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:07:59.0788522Z,"2025-09-24 07:07:59,078 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:08:41.4043804Z,"2025-09-24 07:08:41,404 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:08:51.3444093Z,"2025-09-24 07:08:51,343 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:09:44.6723956Z,"2025-09-24 07:09:44,672 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:10:22.7467351Z,"2025-09-24 07:10:22,746 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:11:13.8942798Z,"2025-09-24 07:11:13,831 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:11:58.6973301Z,"2025-09-24 07:11:58,688 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:13:36.7992974Z,"2025-09-24 07:13:36,798 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:26:23.6401564Z,"2025-09-24 07:26:23,639 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-24T07:28:33.4526091Z,"2025-09-24 07:28:33,452 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-24T07:29:57.80177Z,"2025-09-24 07:29:57,801 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-09-24T07:30:12.2138065Z,"2025-09-24 07:30:12,213 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-09-24T07:30:19.1267764Z,"2025-09-24 07:30:19,126 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:32:25.2548593Z,"2025-09-24 07:32:25,254 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:32:32.3544651Z,"2025-09-24 07:32:32,353 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:34:39.022713Z,"2025-09-24 07:34:39,022 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:37:08.8318089Z,"2025-09-24 07:37:08,830 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T07:38:04.116391Z,"2025-09-24 07:38:04,116 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T08:18:18.3783183Z,"2025-09-24 08:18:18,378 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T08:32:11.0666413Z,"2025-09-24 08:32:11,066 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T08:42:21.3816142Z,"2025-09-24 08:42:21,381 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T08:43:19.066929Z,"2025-09-24 08:43:19,066 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T08:55:59.4444835Z,"2025-09-24 08:55:59,444 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T09:01:11.4520699Z,"2025-09-24 09:01:11,451 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T09:08:07.7722555Z,"2025-09-24 09:08:07,771 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T09:12:27.9202849Z,"2025-09-24 09:12:27,919 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T09:43:35.8668848Z,"2025-09-24 09:43:35,866 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T10:09:02.4364289Z,"2025-09-24 10:09:02,436 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T10:09:16.9376912Z,"2025-09-24 10:09:16,937 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T10:27:40.8273786Z,"2025-09-24 10:27:40,827 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T10:30:20.749327Z,"2025-09-24 10:30:20,749 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T10:42:47.0371112Z,"2025-09-24 10:42:47,036 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T10:43:42.2598801Z,"2025-09-24 10:43:42,259 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T10:46:58.2647227Z,"2025-09-24 10:46:58,216 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T11:02:00.729492Z,"2025-09-24 11:02:00,729 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T11:28:09.9863869Z,"2025-09-24 11:28:09,986 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T11:30:20.165164Z,"2025-09-24 11:30:20,164 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T11:30:52.2848042Z,"2025-09-24 11:30:52,284 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T11:39:36.9843435Z,"2025-09-24 11:39:36,983 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T11:44:26.9613884Z,"2025-09-24 11:44:26,961 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T11:44:43.3123595Z,"2025-09-24 11:44:43,312 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T11:48:21.0417984Z,"2025-09-24 11:48:21,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T12:08:44.2259849Z,"2025-09-24 12:08:44,225 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T12:13:08.854245Z,"2025-09-24 12:13:08,853 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T12:20:31.8270062Z,"2025-09-24 12:20:31,826 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T12:33:59.004406Z,"2025-09-24 12:33:59,004 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T13:01:44.7469013Z,"2025-09-24 13:01:44,746 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T13:05:30.865661Z,"2025-09-24 13:05:30,864 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T13:26:28.4697264Z,"2025-09-24 13:26:28,467 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T13:38:11.3500028Z,"2025-09-24 13:38:11,349 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T13:45:27.489665Z,"2025-09-24 13:45:27,489 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T13:45:48.4532545Z,"2025-09-24 13:45:48,452 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T13:46:46.2168488Z,"2025-09-24 13:46:46,216 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T13:54:42.3320172Z,"2025-09-24 13:54:42,331 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T13:58:25.8982486Z,"2025-09-24 13:58:25,897 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T14:04:54.8649446Z,"2025-09-24 14:04:54,864 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T14:18:54.4851768Z,"2025-09-24 14:18:54,484 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T14:21:49.8379812Z,"2025-09-24 14:21:49,837 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T14:25:02.2216496Z,"2025-09-24 14:25:02,221 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T14:33:39.5785699Z,"2025-09-24 14:33:39,578 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T14:35:31.1647288Z,"2025-09-24 14:35:31,164 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T14:36:32.440259Z,"2025-09-24 14:36:32,439 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T14:38:03.6078558Z,"2025-09-24 14:38:03,607 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T15:00:18.0027314Z,"2025-09-24 15:00:18,002 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T15:03:25.4229306Z,"2025-09-24 15:03:25,422 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T15:03:37.1943809Z,"2025-09-24 15:03:37,194 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T15:05:22.8532565Z,"2025-09-24 15:05:22,853 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T15:33:13.0404502Z,"2025-09-24 15:33:13,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T15:38:28.3539471Z,"2025-09-24 15:38:28,353 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-24T15:42:20.8905041Z,"2025-09-24 15:42:20,890 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T15:46:56.0534293Z,"2025-09-24 15:46:56,053 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T16:12:57.4602949Z,"2025-09-24 16:12:57,459 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-24T16:41:01.2367448Z,"2025-09-24 16:41:01,236 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T06:41:25.2306739Z,"2025-09-25 06:41:25,230 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T06:46:44.2531781Z,"2025-09-25 06:46:44,252 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T06:47:10.5287988Z,"2025-09-25 06:47:10,522 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T06:48:10.0935842Z,"2025-09-25 06:48:10,093 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T06:54:16.7387664Z,"2025-09-25 06:54:16,738 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T06:55:45.8522942Z,"2025-09-25 06:55:45,852 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T06:55:54.9780096Z,"2025-09-25 06:55:54,977 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T07:05:06.3076942Z,"2025-09-25 07:05:06,307 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T07:13:54.7027099Z,"2025-09-25 07:13:54,702 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T07:43:19.7127952Z,"2025-09-25 07:43:19,712 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T08:00:36.4827002Z,"2025-09-25 08:00:36,482 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T08:01:06.3542364Z,"2025-09-25 08:01:06,353 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T08:08:12.5138107Z,"2025-09-25 08:08:12,513 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-25T08:09:10.6994924Z,"2025-09-25 08:09:10,695 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T08:14:58.7452462Z,"2025-09-25 08:14:58,737 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T08:44:24.9066766Z,"2025-09-25 08:44:24,905 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T08:55:14.1150662Z,"2025-09-25 08:55:14,114 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T09:03:10.3505986Z,"2025-09-25 09:03:10,350 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T09:04:34.5515021Z,"2025-09-25 09:04:34,551 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T09:08:11.8176865Z,"2025-09-25 09:08:11,817 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T09:27:17.5704368Z,"2025-09-25 09:27:17,568 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T09:33:59.0761127Z,"2025-09-25 09:33:59,068 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T09:41:47.1089805Z,"2025-09-25 09:41:47,108 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T10:08:43.0696828Z,"2025-09-25 10:08:43,068 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T10:09:41.1763598Z,"2025-09-25 10:09:41,175 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T10:10:58.6116725Z,"2025-09-25 10:10:58,611 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T10:16:57.9769209Z,"2025-09-25 10:16:57,976 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T10:41:26.2884671Z,"2025-09-25 10:41:26,288 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T10:51:05.8357175Z,"2025-09-25 10:51:05,834 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T10:53:23.4357648Z,"2025-09-25 10:53:23,434 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T10:53:44.5822957Z,"2025-09-25 10:53:44,581 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T11:01:51.3417456Z,"2025-09-25 11:01:51,339 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T11:36:17.9703376Z,"2025-09-25 11:36:17,969 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:01:38.2872348Z,"2025-09-25 12:01:38,286 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:11:49.1872414Z,"2025-09-25 12:11:49,186 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:20:40.0628063Z,"2025-09-25 12:20:40,062 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T12:20:48.0411756Z,"2025-09-25 12:20:48,040 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-25T12:23:49.6715074Z,"2025-09-25 12:23:49,671 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-25T12:28:05.4344557Z,"2025-09-25 12:28:05,434 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:31:21.4733122Z,"2025-09-25 12:31:21,473 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-25T12:32:30.9135505Z,"2025-09-25 12:32:30,913 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-25T12:35:12.0009806Z,"2025-09-25 12:35:12,000 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:41:19.9526923Z,"2025-09-25 12:41:19,951 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-25T12:53:17.6118656Z,"2025-09-25 12:53:17,611 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-25T13:22:45.2566319Z,"2025-09-25 13:22:45,255 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
